Year,NOC,Sport,Medal_Count,Num_Events,Residuals
1920,BEL,Tennis,32,5.0,22.08316505594101
1920,BEL,Weightlifting,7,5.0,0.011111080189319722
1920,BEL,Wrestling,14,5.0,4.793336407343686
1920,BEL,Wrestling,14,5.0,4.793336407343686
1920,BRA,Rowing,5,5.0,-9.814326596046284
1920,BRA,Shooting,20,21.0,1.1715665433977982
1920,CAN,Athletics,22,29.0,-3.6128379709017935
1920,CAN,Boxing,8,8.0,-7.620933626321229
1920,CAN,Cycling,20,2.0,-0.23691968118741968
1920,CAN,Cycling,20,4.0,-0.8870753651631027
1920,CAN,Ice Hockey,8,1.0,-0.5311636252965108
1920,CAN,Rowing,5,5.0,-14.195381183036346
1920,CAN,Shooting,11,21.0,-12.209488043592263
1920,CAN,Wrestling,1,5.0,-14.906282373321194
1920,CAN,Wrestling,1,5.0,-14.906282373321194
1920,CHI,Athletics,2,29.0,-12.865316096909977
1920,DEN,Athletics,35,29.0,15.14502170667685
1920,DEN,Boxing,12,8.0,2.136926051257415
1920,DEN,Cycling,12,2.0,-2.479060003608774
1920,DEN,Cycling,12,4.0,-3.129215687584461
1920,DEN,Fencing,30,6.0,14.88313904012728
1920,DEN,Football,11,1.0,-8.7646607533392
1920,DEN,Gymnastics,45,4.0,9.705518226553863
1920,DEN,Modern Pentathlon,4,1.0,-0.6817745076013724
1920,DEN,Rowing,1,5.0,-12.437521505457703
1920,DEN,Shooting,56,21.0,38.54837163398638
1920,DEN,Tennis,7,5.0,-3.8585940471452247
1920,DEN,Weightlifting,5,5.0,-2.930648022896915
1920,DEN,Wrestling,10,5.0,-0.14842269574254985
1920,DEN,Wrestling,10,5.0,-0.14842269574254985
1920,EGY,Athletics,4,29.0,-13.605439323542768
1920,EGY,Fencing,2,6.0,-10.867321990092341
1920,EGY,Football,11,1.0,-6.515121783558818
1920,EGY,Gymnastics,2,4.0,-31.044942803665748
1920,EGY,Weightlifting,1,5.0,-4.6811090531165345
1920,EGY,Wrestling,2,5.0,-5.898883725962168
1920,EGY,Wrestling,2,5.0,-5.898883725962168
1920,ESP,Athletics,24,29.0,-0.4385601020290011
1920,ESP,Football,18,1.0,-6.348242562045055
1920,ESP,Polo,5,1.0,0.4760350770806756
1920,ESP,Shooting,45,21.0,22.964789825280526
1920,ESP,Tennis,8,5.0,-7.442175855851081
1920,EST,Athletics,13,29.0,-2.788269893711112
1920,EST,Weightlifting,3,5.0,-0.863939623284879
1920,EST,Wrestling,4,5.0,-2.081714296130513
1920,EST,Wrestling,4,5.0,-2.081714296130513
1920,FIN,Athletics,54,29.0,33.03550364134193
1920,FIN,Modern Pentathlon,2,1.0,-3.7912925729362916
1920,FIN,Shooting,51,21.0,32.43885356865146
1920,FIN,Weightlifting,1,5.0,-8.040166088231835
1920,FIN,Wrestling,18,5.0,6.742059238922533
1920,FIN,Wrestling,18,5.0,6.742059238922533
1920,FRA,Archery,27,10.0,3.8681639205136484
1920,FRA,Athletics,85,29.0,54.01678909656302
1920,FRA,Boxing,15,8.0,-5.991306558856415
1920,FRA,Cycling,21,2.0,-4.607292613722606
1920,FRA,Cycling,21,4.0,-5.257448297698289
1920,FRA,Fencing,38,6.0,11.754906430013449
1920,FRA,Football,11,1.0,-19.89289336345303
1920,FRA,Gymnastics,32,4.0,-14.422714383559963
1920,FRA,Ice Hockey,7,1.0,-6.901536557831697
1920,FRA,Modern Pentathlon,4,1.0,-11.810007117715204
1920,FRA,Rowing,14,5.0,-10.56575411557153
1920,FRA,Rugby,15,1.0,-2.7502575675416168
1920,FRA,Sailing,3,14.0,-22.092801344942806
1920,FRA,Shooting,60,21.0,31.42013902387255
1920,FRA,Tennis,21,5.0,-0.9868266572590549
1920,FRA,Weightlifting,10,5.0,-9.058880633010745
1920,FRA,Wrestling,17,5.0,-4.27665530585638
1920,FRA,Wrestling,17,5.0,-4.27665530585638
1920,GBR,Athletics,77,29.0,46.319192469323234
1920,GBR,Boxing,16,8.0,-4.688903186096201
1920,GBR,Cycling,26,2.0,0.6951107590376076
1920,GBR,Cycling,26,4.0,0.04495507506192453
1920,GBR,Fencing,40,6.0,14.057309802773663
1920,GBR,Football,11,1.0,-19.590489990692816
1920,GBR,Gymnastics,27,4.0,-19.120311010799753
1920,GBR,Modern Pentathlon,4,1.0,-11.507603744954988
1920,GBR,Polo,4,1.0,-6.766212351567086
1920,GBR,Rowing,10,5.0,-14.263350742811319
1920,GBR,Sailing,6,14.0,-18.790397972182593
1920,GBR,Shooting,8,21.0,-20.277457603367235
1920,GBR,Tennis,24,5.0,2.315576715501159
1920,GBR,Weightlifting,2,5.0,-16.75647726025053
1920,GBR,Wrestling,10,5.0,-10.974251933096166
1920,GBR,Wrestling,10,5.0,-10.974251933096166
1920,GRE,Athletics,16,29.0,-2.26678397957086
1920,GRE,Fencing,5,6.0,-8.528666646120433
1920,GRE,Football,11,1.0,-7.17646643958691
1920,GRE,Shooting,48,21.0,32.13656594773867
1920,GRE,Tennis,1,5.0,-8.270399733392935
1920,GRE,Weightlifting,1,5.0,-5.3424537091446265
1920,GRE,Wrestling,7,5.0,-1.5602283819902603
1920,GRE,Wrestling,7,5.0,-1.5602283819902603
1920,IND,Athletics,5,29.0,-12.822868601551725
1920,IND,Wrestling,2,5.0,-6.116313003971127
1920,IND,Wrestling,2,5.0,-6.116313003971127
1920,ITA,Athletics,45,29.0,18.080499838888187
1920,ITA,Boxing,5,8.0,-11.927595816531252
1920,ITA,Cycling,20,2.0,-1.5435818713974427
1920,ITA,Cycling,20,4.0,-2.1937375553731258
1920,ITA,Fencing,47,6.0,24.818617172338612
1920,ITA,Football,21,1.0,-5.82918262112787
1920,ITA,Gymnastics,32,4.0,-10.3590036412348
1920,ITA,Modern Pentathlon,1,1.0,-10.746296375390038
1920,ITA,Rowing,6,5.0,-14.502043373246366
1920,ITA,Shooting,46,21.0,21.483849766197714
1920,ITA,Tennis,8,5.0,-9.923115914933891
1920,ITA,Weightlifting,5,5.0,-9.995169890685583
1920,ITA,Wrestling,8,5.0,-9.212944563531217
1920,ITA,Wrestling,8,5.0,-9.212944563531217
1920,JPN,Athletics,16,29.0,-10.731858781147423
1920,JPN,Tennis,4,5.0,-13.735474534969502
1920,LUX,Athletics,15,29.0,0.317932351455946
1920,LUX,Cycling,2,2.0,-7.30614935882968
1920,LUX,Cycling,2,4.0,-7.956305042805365
1920,LUX,Football,11,1.0,-3.591750108560106
1920,LUX,Weightlifting,3,5.0,0.24226262188217973
1920,LUX,Wrestling,2,5.0,-2.975512050963454
1920,LUX,Wrestling,2,5.0,-2.975512050963454
1920,MON,Athletics,5,29.0,-6.1867829380159165
1920,MON,Gymnastics,2,4.0,-24.626286418138903
1920,NED,Archery,8,10.0,-6.697641754301042
1920,NED,Athletics,18,29.0,-4.5490165782516705
1920,NED,Boxing,8,8.0,-4.557112233671107
1920,NED,Cycling,24,2.0,6.8269017114627
1920,NED,Cycling,24,4.0,6.176746027487017
1920,NED,Fencing,36,6.0,18.189100755198755
1920,NED,Football,14,1.0,-8.458699038267724
1920,NED,Rowing,12,5.0,-4.131559790386223
1920,NED,Sailing,8,14.0,-8.658607019757497
1920,NED,Shooting,49,21.0,28.85433334905786
1920,NED,Weightlifting,5,5.0,-5.6246863078254385
1920,NED,Wrestling,9,5.0,-3.8424609806710706
1920,NED,Wrestling,9,5.0,-3.8424609806710706
1920,NOR,Athletics,24,29.0,6.2598143595152855
1920,NOR,Boxing,14,8.0,6.25171870409585
1920,NOR,Cycling,8,2.0,-4.364267350770341
1920,NOR,Cycling,8,4.0,-5.0144230347460255
1920,NOR,Football,16,1.0,-1.6498681005007683
1920,NOR,Gymnastics,26,4.0,-7.179689120607698
1920,NOR,Modern Pentathlon,2,1.0,-0.5669818547629379
1920,NOR,Rowing,14,5.0,2.6772711473807345
1920,NOR,Sailing,59,14.0,47.15022391800946
1920,NOR,Shooting,68,21.0,52.663164286824816
1920,NOR,Tennis,5,5.0,-3.7438013943067894
1920,NOR,Wrestling,7,5.0,-1.0336300429041145
1920,NOR,Wrestling,7,5.0,-1.0336300429041145
1920,NZL,Athletics,3,29.0,-16.400323340438966
1920,NZL,Rowing,1,5.0,-11.982866552573515
1920,POR,Fencing,15,6.0,3.2265556269059594
1920,POR,Shooting,25,21.0,10.891788220765061
1920,RSA,Athletics,28,29.0,10.529408048382695
1920,RSA,Boxing,7,8.0,-0.47868760703673985
1920,RSA,Cycling,16,2.0,3.905326338097071
1920,RSA,Cycling,16,4.0,3.2551706541213843
1920,RSA,Shooting,35,21.0,19.932757975692226
1920,RSA,Tennis,8,5.0,-0.4742077054393814
1920,RSA,Wrestling,1,5.0,-6.764036354036705
1920,RSA,Wrestling,1,5.0,-6.764036354036705
1920,SUI,Athletics,19,29.0,-1.7110209675729493
1920,SUI,Boxing,1,8.0,-9.719116622992388
1920,SUI,Fencing,13,6.0,-2.972903634122524
1920,SUI,Ice Hockey,8,1.0,4.370653378032331
1920,SUI,Rowing,18,5.0,3.706435820292496
1920,SUI,Shooting,42,21.0,23.692328959736578
1920,SUI,Tennis,5,5.0,-6.714636721395028
1920,SUI,Weightlifting,2,5.0,-6.786690697146719
1920,SUI,Wrestling,4,5.0,-7.004465369992353
1920,SUI,Wrestling,4,5.0,-7.004465369992353
1920,SWE,Athletics,108,29.0,85.79839232395902
1920,SWE,Cycling,8,2.0,-8.825689386326601
1920,SWE,Cycling,8,4.0,-9.475845070302288
1920,SWE,Fencing,16,6.0,-1.4634903425905463
1920,SWE,Football,12,1.0,-10.111290136057029
1920,SWE,Gymnastics,24,4.0,-13.641111156163966
1920,SWE,Ice Hockey,11,1.0,5.880066669564306
1920,SWE,Modern Pentathlon,4,1.0,-3.0284038903192005
1920,SWE,Rowing,6,5.0,-9.784150888175528
1920,SWE,Sailing,11,14.0,-5.311198117546802
1920,SWE,Shooting,79,21.0,59.201742251268556
1920,SWE,Tennis,17,5.0,3.7947765701369462
1920,SWE,Weightlifting,6,5.0,-4.277277405614743
1920,SWE,Wrestling,15,5.0,2.504947921539623
1920,SWE,Wrestling,15,5.0,2.504947921539623
1920,TCH,Athletics,25,29.0,0.8585305693294139
1920,TCH,Cycling,8,2.0,-10.765551140956212
1920,TCH,Cycling,8,4.0,-11.415706824931899
1920,TCH,Fencing,28,6.0,8.596647902779843
1920,TCH,Football,14,1.0,-10.05115189068664
1920,TCH,Gymnastics,16,4.0,-23.580972910793577
1920,TCH,Ice Hockey,8,1.0,0.9402049149346947
1920,TCH,Rowing,15,5.0,-2.724012642805139
1920,TCH,Shooting,30,21.0,8.261880496638945
1920,TCH,Tennis,12,5.0,-3.1450851844926646
1920,TCH,Weightlifting,2,5.0,-10.217139160244354
1920,TCH,Wrestling,10,5.0,-4.434913833089988
1920,TCH,Wrestling,10,5.0,-4.434913833089988
1920,USA,Athletics,120,29.0,82.99164571962214
1920,USA,Boxing,16,8.0,-11.016449935797294
1920,USA,Cycling,20,2.0,-11.632435990663485
1920,USA,Cycling,20,4.0,-12.282591674639164
1920,USA,Fencing,37,6.0,4.729763053072574
1920,USA,Gymnastics,4,4.0,-48.447857760500845
1920,USA,Ice Hockey,11,1.0,-8.926679934772572
1920,USA,Modern Pentathlon,2,1.0,-19.83515049465608
1920,USA,Polo,4,1.0,-13.093759101268176
1920,USA,Rowing,17,5.0,-13.590897492512411
1920,USA,Rugby,16,1.0,-7.775400944482492
1920,USA,Shooting,106,21.0,71.39499564693168
1920,USA,Wrestling,20,5.0,-7.3017986827972585
1920,USA,Wrestling,20,5.0,-7.3017986827972585
1920,YUG,Football,15,1.0,-4.961690931001343
1924,ARG,Athletics,16,27.0,0.34644642124633407
1924,ARG,Boxing,10,8.0,3.6881950818512106
1924,ARG,Cycling,14,2.0,3.0722090269850213
1924,ARG,Cycling,14,4.0,2.4220533430093347
1924,ARG,Fencing,24,7.0,12.109330228733231
1924,ARG,Polo,5,1.0,8.610885916380326
1924,ARG,Rowing,9,7.0,-1.5364081588395901
1924,ARG,Sailing,6,3.0,-0.8374434423689081
1924,ARG,Shooting,8,10.0,-2.3245030735535543
1924,ARG,Tennis,8,5.0,0.692674983448569
1924,ARG,Weightlifting,3,5.0,-1.3793789923031206
1924,AUS,Athletics,18,27.0,-5.2941032950526115
1924,AUS,Boxing,3,8.0,-10.952354634447735
1924,AUS,Cycling,6,2.0,-12.568340689313924
1924,AUS,Cycling,6,4.0,-13.21849637328961
1924,AUS,Rowing,10,7.0,-8.176957875138534
1924,AUS,Tennis,4,5.0,-10.947874732850376
1924,AUS,Wrestling,1,7.0,-13.887859065423385
1924,AUS,Wrestling,1,6.0,-13.562781223435541
1924,AUT,Athletics,7,27.0,-8.699906746573998
1924,AUT,Boxing,3,8.0,-3.3581580859691194
1924,AUT,Fencing,8,7.0,-3.9370229390871003
1924,AUT,Shooting,10,10.0,-0.37085624137388606
1924,AUT,Weightlifting,15,5.0,10.57426783987655
1924,AUT,Wrestling,8,7.0,0.7063374830552327
1924,AUT,Wrestling,8,6.0,1.0314153250430742
1924,BEL,Athletics,21,27.0,4.779823943618549
1924,BEL,Boxing,10,8.0,3.1215726042234273
1924,BEL,Cycling,18,2.0,6.505586549357236
1924,BEL,Cycling,18,4.0,5.855430865381553
1924,BEL,Fencing,29,7.0,16.542707751105446
1924,BEL,Football,11,1.0,-5.780014200373191
1924,BEL,Modern Pentathlon,4,1.0,2.302872045364639
1924,BEL,Rowing,17,7.0,5.896969363532625
1924,BEL,Sailing,9,3.0,1.5959340800033086
1924,BEL,Shooting,27,10.0,16.10887444881866
1924,BEL,Tennis,18,5.0,10.126052505820784
1924,BEL,Weightlifting,8,5.0,3.053998530069096
1924,BEL,Wrestling,17,7.0,9.18606817324778
1924,BEL,Wrestling,17,6.0,9.51114601523562
1924,BRA,Athletics,14,27.0,-4.538740250056268
1924,BRA,Rowing,2,7.0,-11.421594830142192
1924,BRA,Shooting,1,10.0,-12.209689744856156
1924,BUL,Athletics,6,27.0,-13.233575851994601
1924,BUL,Cycling,11,2.0,-3.507813246255914
1924,BUL,Cycling,11,4.0,-4.1579689302316005
1924,BUL,Football,11,1.0,-8.793413995986342
1924,CAN,Athletics,40,27.0,17.08020516295367
1924,CAN,Boxing,9,8.0,-4.578046176441452
1924,CAN,Cycling,2,2.0,-16.19403223130764
1924,CAN,Cycling,2,4.0,-16.844187915283328
1924,CAN,Rowing,14,7.0,-3.802649417132251
1924,CAN,Sailing,1,3.0,-13.10368470066157
1924,CAN,Shooting,9,10.0,-8.590744331846217
1924,CAN,Wrestling,5,7.0,-9.513550607417102
1924,CAN,Wrestling,5,6.0,-9.188472765429259
1924,CHI,Athletics,3,27.0,-9.172272963054514
1924,CHI,Boxing,4,8.0,1.1694756975503626
1924,CHI,Cycling,6,2.0,-1.4465103573158267
1924,CHI,Cycling,6,4.0,-2.0966660412915132
1924,CHI,Fencing,1,7.0,-7.409389155567617
1924,CHI,Tennis,4,5.0,0.17395559914772107
1924,CUB,Fencing,10,7.0,-3.7367101832040532
1924,CUB,Sailing,3,3.0,-5.6834838543061945
1924,DEN,Athletics,19,27.0,1.838064840532315
1924,DEN,Boxing,8,8.0,0.17981350113719063
1924,DEN,Cycling,12,2.0,-0.43617255372899777
1924,DEN,Cycling,12,4.0,-1.0863282377046843
1924,DEN,Fencing,28,7.0,14.600948648019212
1924,DEN,Modern Pentathlon,3,1.0,0.3611129422784032
1924,DEN,Sailing,4,3.0,-4.345825023082927
1924,DEN,Shooting,14,10.0,2.1671153457324266
1924,DEN,Tennis,11,5.0,2.18429340273455
1924,DEN,Wrestling,16,7.0,7.244309070161542
1924,DEN,Wrestling,16,6.0,7.569386912149383
1924,ECU,Athletics,4,27.0,-8.277488766056983
1924,EGY,Athletics,2,27.0,-12.912396189687303
1924,EGY,Boxing,1,8.0,-4.570647529082425
1924,EGY,Cycling,5,2.0,-5.186633583948618
1924,EGY,Cycling,5,4.0,-5.836789267924303
1924,EGY,Fencing,3,7.0,-8.149512382200406
1924,EGY,Football,12,1.0,-3.4722343336790438
1924,EGY,Shooting,1,10.0,-8.583345684487195
1924,EGY,Weightlifting,1,5.0,-2.63822160323676
1924,EGY,Wrestling,2,7.0,-4.50615196005808
1924,EGY,Wrestling,2,6.0,-4.181074118070235
1924,ESP,Athletics,32,27.0,10.254483031826457
1924,ESP,Boxing,7,8.0,-5.4037683075686616
1924,ESP,Fencing,28,7.0,10.017366839313361
1924,ESP,Football,11,1.0,-11.305355112165277
1924,ESP,Polo,6,1.0,3.5189225269604556
1924,ESP,Rowing,14,7.0,-2.6283715482594587
1924,ESP,Sailing,4,3.0,-8.92940683178878
1924,ESP,Shooting,1,10.0,-15.416466462973428
1924,ESP,Tennis,16,5.0,2.600711594028695
1924,ESP,Wrestling,4,7.0,-9.339272738544313
1924,ESP,Wrestling,4,6.0,-9.014194896556472
1924,EST,Athletics,16,27.0,2.904773240144351
1924,EST,Boxing,1,8.0,-2.7534780992507724
1924,EST,Football,11,1.0,-2.6550649038473892
1924,EST,Weightlifting,8,5.0,6.1789478265948965
1924,EST,Wrestling,11,7.0,6.311017469773578
1924,EST,Wrestling,11,6.0,6.636095311761421
1924,FIN,Athletics,84,27.0,65.7285467751974
1924,FIN,Cycling,8,2.0,-5.545690619063917
1924,FIN,Cycling,8,4.0,-6.195846303039604
1924,FIN,Gymnastics,72,9.0,36.0134984011595
1924,FIN,Modern Pentathlon,3,1.0,-0.7484051230565152
1924,FIN,Sailing,1,3.0,-8.455343088417846
1924,FIN,Shooting,43,10.0,30.05759728039751
1924,FIN,Tennis,8,5.0,-1.9252246626003693
1924,FIN,Wrestling,24,7.0,14.134791004826623
1924,FIN,Wrestling,24,6.0,14.459868846814466
1924,FRA,Athletics,99,27.0,70.70983223041848
1924,FRA,Boxing,16,8.0,-2.948419108976637
1924,FRA,Cycling,18,2.0,-5.564405163842828
1924,FRA,Cycling,18,4.0,-6.214560847818511
1924,FRA,Fencing,35,7.0,10.472716037905386
1924,FRA,Football,12,1.0,-16.850005913573252
1924,FRA,Gymnastics,72,9.0,25.994783856380593
1924,FRA,Modern Pentathlon,4,1.0,-9.767119667835427
1924,FRA,Polo,5,1.0,-4.02572827444752
1924,FRA,Rowing,26,7.0,2.826977650332566
1924,FRA,Rugby,19,1.0,3.2926298823381615
1924,FRA,Sailing,9,3.0,-10.474057633196757
1924,FRA,Shooting,31,10.0,8.038882735618596
1924,FRA,Tennis,17,5.0,-2.9439392073792767
1924,FRA,Weightlifting,14,5.0,-3.0159931831309663
1924,FRA,Wrestling,24,7.0,4.1160764600477115
1924,FRA,Wrestling,24,6.0,4.441154302035553
1924,GBR,Athletics,87,27.0,59.012235603178695
1924,GBR,Boxing,16,8.0,-2.6460157362164267
1924,GBR,Cycling,18,2.0,-5.262001791082614
1924,GBR,Cycling,18,4.0,-5.912157475058301
1924,GBR,Fencing,33,7.0,8.775119410665596
1924,GBR,Gymnastics,72,9.0,26.297187229140803
1924,GBR,Modern Pentathlon,4,1.0,-9.464716295075213
1924,GBR,Polo,4,1.0,-4.72332490168731
1924,GBR,Rowing,21,7.0,-1.870618976907224
1924,GBR,Sailing,6,3.0,-13.171654260436544
1924,GBR,Shooting,35,10.0,12.34128610837881
1924,GBR,Tennis,20,5.0,0.3584641653809335
1924,GBR,Weightlifting,10,5.0,-6.713589810370756
1924,GBR,Wrestling,14,7.0,-5.581520167192075
1924,GBR,Wrestling,14,6.0,-5.256442325204233
1924,GRE,Athletics,27,27.0,11.426259154284605
1924,GRE,Boxing,1,8.0,-5.231992185110521
1924,GRE,Fencing,14,7.0,2.189142961771502
1924,GRE,Shooting,16,10.0,5.755309659484713
1924,GRE,Tennis,7,5.0,-0.22751228351316044
1924,GRE,Wrestling,2,7.0,-5.167496616086172
1924,GRE,Wrestling,2,6.0,-4.842418774098327
1924,HAI,Athletics,7,27.0,-2.6608794434704315
1924,HAI,Shooting,9,10.0,4.668171061729682
1924,HUN,Athletics,26,27.0,5.276254118384706
1924,HUN,Boxing,1,8.0,-10.381997221010415
1924,HUN,Cycling,6,2.0,-9.997983275876605
1924,HUN,Cycling,6,4.0,-10.64813895985229
1924,HUN,Fencing,19,7.0,2.039137925871607
1924,HUN,Football,11,1.0,-10.283584025607034
1924,HUN,Rowing,7,7.0,-8.606600461701216
1924,HUN,Shooting,31,10.0,15.60530462358482
1924,HUN,Tennis,11,5.0,-1.377517319413057
1924,HUN,Wrestling,12,7.0,-0.31750165198606517
1924,HUN,Wrestling,12,6.0,0.007576190001778116
1924,IND,Athletics,13,27.0,-2.1298254676962642
1924,IND,Tennis,11,5.0,4.216403094505972
1924,IRL,Athletics,13,27.0,-0.9322420877644113
1924,IRL,Boxing,7,8.0,2.409506572840467
1924,IRL,Football,12,1.0,-2.492080231756148
1924,IRL,Tennis,12,5.0,6.413986474437827
1924,ITA,Athletics,55,27.0,30.77354297274365
1924,ITA,Boxing,16,8.0,1.1152916333485248
1924,ITA,Cycling,17,2.0,-2.5006944215176645
1924,ITA,Cycling,17,4.0,-3.150850105493351
1924,ITA,Fencing,28,7.0,7.536426780230546
1924,ITA,Football,13,1.0,-11.786295171248092
1924,ITA,Gymnastics,72,9.0,30.058494598705757
1924,ITA,Modern Pentathlon,4,1.0,-5.703408925510264
1924,ITA,Rowing,17,7.0,-2.1093116073422777
1924,ITA,Sailing,3,3.0,-12.410346890871594
1924,ITA,Shooting,24,10.0,5.10259347794376
1924,ITA,Tennis,11,5.0,-4.880228465054117
1924,ITA,Weightlifting,15,5.0,2.0477175591941936
1924,ITA,Wrestling,17,7.0,1.179787202372875
1924,ITA,Wrestling,17,6.0,1.5048650443607183
1924,JPN,Athletics,13,27.0,-11.038815647291962
1924,JPN,Tennis,8,5.0,-7.692587085089725
1924,JPN,Wrestling,2,7.0,-13.632571417662733
1924,JPN,Wrestling,2,6.0,-13.30749357567489
1924,LAT,Athletics,19,27.0,6.851662445596693
1924,LAT,Boxing,1,8.0,-1.8065888937984305
1924,LAT,Cycling,6,2.0,-1.4225749486646198
1924,LAT,Cycling,6,4.0,-2.0727306326403063
1924,LAT,Football,11,1.0,-1.7081756983950473
1924,LAT,Weightlifting,4,5.0,3.1258370320472384
1924,LAT,Wrestling,6,7.0,2.25790667522592
1924,LAT,Wrestling,6,6.0,2.582984517213763
1924,LTU,Cycling,2,2.0,-6.465430176028729
1924,LTU,Cycling,2,4.0,-7.1155858600044155
1924,LTU,Football,11,1.0,-2.7510309257591565
1924,LUX,Athletics,9,27.0,-2.989024514688591
1924,LUX,Boxing,6,8.0,3.3527241459162873
1924,LUX,Cycling,9,2.0,1.736738091050098
1924,LUX,Cycling,9,4.0,1.0865824070744114
1924,LUX,Football,11,1.0,-1.5488626586803278
1924,LUX,Gymnastics,72,9.0,42.295927111273514
1924,LUX,Tennis,1,5.0,-2.6427959524863542
1924,LUX,Weightlifting,4,5.0,3.285150071761956
1924,LUX,Wrestling,2,7.0,-1.5827802850593624
1924,LUX,Wrestling,2,6.0,-1.2577024430715191
1924,MEX,Athletics,21,27.0,6.319408438356152
1924,MEX,Shooting,3,10.0,-6.35154105644374
1924,MEX,Tennis,4,5.0,-2.3343629994416126
1924,MON,Athletics,3,27.0,-5.4937398041604535
1924,MON,Sailing,1,3.0,1.3223703322243043
1924,MON,Shooting,4,10.0,0.8353107010396581
1924,NED,Athletics,35,27.0,15.144026555603794
1924,NED,Boxing,9,8.0,-1.514224783791331
1924,NED,Cycling,18,2.0,2.8697891613424797
1924,NED,Cycling,18,4.0,2.219633477366793
1924,NED,Fencing,31,7.0,14.906910363090688
1924,NED,Football,19,1.0,-1.415811588387946
1924,NED,Modern Pentathlon,4,1.0,-1.3329253426501184
1924,NED,Rowing,17,7.0,2.2611719755178683
1924,NED,Sailing,4,3.0,-7.03986330801145
1924,NED,Shooting,13,10.0,-1.526922939196096
1924,NED,Tennis,11,5.0,-0.5097448821939725
1924,NED,Weightlifting,3,5.0,-5.581798857945662
1924,NED,Wrestling,8,7.0,-3.4497292147669807
1924,NED,Wrestling,8,6.0,-3.1246513727791374
1924,NOR,Athletics,12,27.0,-3.0471425066292532
1924,NOR,Boxing,9,8.0,3.2946061539756286
1924,NOR,Fencing,12,7.0,0.7157413008576476
1924,NOR,Modern Pentathlon,2,1.0,1.4759055951168385
1924,NOR,Sailing,9,3.0,2.7689676297555064
1924,NOR,Shooting,39,10.0,29.281907998570862
1924,NOR,Tennis,10,5.0,3.2990860555729853
1924,NOR,Wrestling,7,7.0,0.3591017229999771
1924,NOR,Wrestling,7,6.0,0.6841795649878186
1924,NZL,Athletics,2,27.0,-14.707280206583501
1924,NZL,Boxing,1,8.0,-6.365531545978623
1924,PHI,Athletics,2,27.0,-10.080916997650899
1924,POL,Athletics,24,27.0,2.031142489596494
1924,POL,Boxing,5,8.0,-7.627108849798631
1924,POL,Cycling,16,2.0,-1.2430949046648223
1924,POL,Cycling,16,4.0,-1.8932505886405053
1924,POL,Fencing,6,7.0,-12.205973702916609
1924,POL,Football,11,1.0,-11.528695654395246
1924,POL,Rowing,6,7.0,-10.851712090489428
1924,POL,Sailing,1,3.0,-12.15274737401875
1924,POL,Shooting,13,10.0,-3.6398070052033944
1924,POL,Wrestling,2,7.0,-11.562613280774276
1924,POL,Wrestling,2,6.0,-11.237535438786434
1924,POR,Athletics,4,27.0,-9.818518572689005
1924,POR,Fencing,14,7.0,3.9443652347978926
1924,POR,Sailing,1,3.0,-4.002408436304247
1924,POR,Shooting,17,10.0,8.510531932511107
1924,POR,Tennis,1,5.0,-4.47229001048677
1924,POR,Weightlifting,1,5.0,-1.5443439862384594
1924,ROU,Football,11,1.0,-11.697960622736549
1924,ROU,Rugby,16,1.0,6.444675173174868
1924,ROU,Shooting,13,10.0,-3.8090719735446967
1924,ROU,Tennis,5,5.0,-8.791893916542573
1924,RSA,Athletics,20,27.0,5.22245118223816
1924,RSA,Boxing,4,8.0,-1.4358001571569643
1924,RSA,Cycling,2,2.0,-8.051786212023153
1924,RSA,Cycling,2,4.0,-8.70194189599884
1924,RSA,Sailing,1,3.0,-4.961438681377083
1924,RSA,Shooting,9,10.0,-0.44849831256172834
1924,RSA,Tennis,6,5.0,-0.43132025555960585
1924,SUI,Athletics,27,27.0,8.982022166282512
1924,SUI,Boxing,7,8.0,-1.6762291731126115
1924,SUI,Cycling,13,2.0,-0.29221522797880084
1924,SUI,Cycling,13,4.0,-0.9423709119544874
1924,SUI,Fencing,23,7.0,8.74490597376941
1924,SUI,Football,15,1.0,-3.5778159777092284
1924,SUI,Gymnastics,72,9.0,36.26697379224462
1924,SUI,Rowing,16,7.0,3.0991675861965877
1924,SUI,Sailing,1,3.0,-8.20186769733273
1924,SUI,Shooting,13,10.0,0.3110726714826235
1924,SUI,Tennis,8,5.0,-1.671749271515253
1924,SUI,Weightlifting,9,5.0,2.2561967527330573
1924,SUI,Wrestling,12,7.0,2.3882663959117387
1924,SUI,Wrestling,12,6.0,2.713344237899582
1924,SWE,Athletics,57,27.0,37.49143545781449
1924,SWE,Boxing,5,8.0,-5.166815881580636
1924,SWE,Cycling,8,2.0,-6.782801936446827
1924,SWE,Cycling,8,4.0,-7.43295762042251
1924,SWE,Fencing,12,7.0,-3.7456807346986167
1924,SWE,Football,18,1.0,-2.0684026861772544
1924,SWE,Modern Pentathlon,4,1.0,-0.9855164404394241
